amp,tau,damp,dtau,current (uA)
4193.960678734551,25.877626160358595,64.29604796652139,0.4931172006697899,1.0
20826.593344594632,26.209600689113525,267.43062033453515,0.2863773431713266,5.0
45310.60689919151,25.86212159841681,249.35162601072074,0.17193717789047716,10.0
92189.98006923034,25.97938940543236,299.16741689959446,0.10464729528747713,20.0
